user,pos_item,neg_item
757,1014,658
757,252,121
757,825,931
757,546,771
757,118,450
757,235,254
757,148,931
757,455,231
757,472,771
757,89,931
757,651,122
757,56,125
757,423,678
757,64,561
757,203,1090
757,193,450
757,156,1090
757,175,561
757,31,1210
757,210,29
757,172,450
757,196,658
757,173,29
757,174,254
757,206,678
757,433,658
757,164,121
757,97,121
757,176,121
757,202,125
757,79,678
757,98,122
757,69,561
757,195,771
757,1240,771
757,550,743
757,71,122
757,198,1210
757,183,931
757,684,1210
757,22,125
757,68,743
757,232,678
757,4,122
757,96,743
757,228,450
757,403,254
757,2,231
757,82,121
757,144,1273
757,128,771
757,566,1090
757,568,771
757,17,1210
757,11,231
757,679,29
757,431,450
757,230,450
757,265,254
757,188,561
757,1188,231
757,229,450
757,227,450
757,665,931
757,554,121
757,570,254
757,27,121
757,562,1090
757,53,125
757,62,121
757,827,231
757,809,678
757,449,450
757,399,29
757,241,254
757,1073,1273
757,470,29
757,233,743
757,38,1210
757,226,1273
757,574,561
757,432,125
757,426,231
752,333,315
752,900,750
752,313,286
752,904,310
752,347,355
752,896,887
752,882,905
752,1294,345
752,351,325
752,272,268
752,258,355
752,1243,355
752,1024,1527
752,305,1176
752,1105,323
752,311,286
752,346,887
752,331,750
752,909,905
752,301,354
752,270,905
752,340,322
752,1265,268
752,300,322
752,1127,268
752,690,315
752,332,750
752,751,323
752,344,310
752,321,322
752,752,325
752,348,322
752,260,315
752,995,345
752,294,1527
752,1463,268
752,678,325
752,683,1176
752,338,354
752,316,268
752,539,345
752,350,322
752,748,323
752,269,268
758,242,716
758,286,39
758,258,356
758,324,328
758,269,765
758,305,676
758,262,1074
758,303,300
758,311,276
758,319,764
758,307,597
758,340,289
758,292,689
758,310,6
758,301,121
758,294,1292
758,890,748
758,1143,689
758,127,597
758,257,121
758,297,536
758,298,62
758,1007,123
758,293,1135
758,1012,289
758,181,300
758,248,105
758,250,300
758,1142,955
758,249,118
758,252,121
758,1088,62
758,253,125
758,1023,716
758,1016,328
758,1283,765
758,342,39
758,338,1292
758,1025,118
758,687,765
758,1244,765
758,1159,387
758,419,1292
758,236,1074
758,385,118
758,135,62
758,427,6
758,582,716
758,510,748
758,686,356
758,184,123
758,514,764
758,234,542
758,285,155
758,177,217
758,172,300
758,580,1074
758,216,1135
758,64,689
758,186,105
758,174,300
758,865,676
758,134,356
758,654,328
758,531,1135
758,506,536
758,209,155
758,640,39
758,100,6
758,223,276
758,185,328
758,173,118
758,287,955
758,608,125
758,509,387
758,480,748
758,657,597
758,150,716
758,131,1074
758,7,328
758,12,356
758,154,123
758,144,689
758,11,542
758,143,289
758,512,125
758,168,1292
758,195,597
758,547,39
758,471,1135
758,1085,276
758,430,764
758,238,716
758,137,955
758,479,328
758,483,387
758,8,1292
758,462,155
758,109,123
758,489,276
758,197,716
758,199,542
758,211,765
758,1019,689
758,204,123
758,1039,536
758,484,356
758,23,387
758,151,542
758,421,6
758,81,716
758,435,289
758,191,289
758,652,300
758,152,105
758,482,764
758,653,39
758,224,1074
758,634,217
758,93,765
758,508,1135
758,129,6
758,28,118
758,496,125
758,179,689
758,481,1074
758,56,125
758,656,356
758,607,955
758,175,289
758,79,300
758,320,39
758,520,676
758,474,105
758,163,356
758,82,121
758,742,328
758,705,764
758,117,748
758,69,765
758,434,62
758,170,536
758,603,328
758,171,105
758,919,62
758,488,676
758,61,955
758,98,6
758,116,764
758,221,155
758,33,689
758,213,276
758,837,1074
758,237,716
758,616,217
758,153,1292
758,517,765
758,239,689
758,20,387
758,428,1074
758,1098,764
758,968,764
758,746,748
758,433,1074
758,202,125
758,735,536
758,212,387
758,96,597
758,147,39
758,228,121
758,715,6
758,605,1292
758,95,542
758,732,716
758,26,765
758,241,676
758,66,125
758,58,676
758,527,289
758,475,155
758,13,123
758,619,356
758,200,217
758,196,1074
758,76,39
758,68,118
758,455,748
758,431,62
758,425,716
758,4,105
758,91,1292
758,1111,276
758,159,597
758,218,39
758,414,123
758,447,217
758,566,300
758,282,356
758,141,597
758,713,955
758,128,689
758,568,118
758,25,105
758,628,6
758,273,1135
758,541,121
758,43,536
758,578,62
758,684,300
758,31,118
758,203,542
758,567,123
758,229,121
758,291,689
758,790,748
758,550,217
758,411,765
758,108,105
758,208,1292
758,1501,155
758,386,123
758,235,62
758,569,387
758,290,764
758,802,328
758,436,123
758,587,676
758,405,748
758,629,105
758,1046,328
758,448,217
758,502,1292
758,959,955
758,737,764
758,231,121
758,505,6
758,393,1292
758,650,125
758,529,716
758,384,39
758,24,328
758,88,765
758,997,1074
758,685,62
758,922,125
758,810,748
758,391,597
758,38,689
758,122,1074
758,722,764
758,526,542
758,99,1292
758,192,387
758,210,300
758,420,1292
758,53,39
758,546,328
753,313,300
753,272,750
753,269,347
753,286,180
753,359,96
753,242,347
753,304,300
753,294,347
753,316,347
753,898,300
753,328,96
753,322,179
753,98,23
753,193,300
753,185,183
753,510,300
753,504,179
753,71,300
753,172,300
753,462,750
753,527,750
753,199,180
753,657,179
753,79,300
753,483,180
753,435,23
753,427,23
753,515,300
753,173,300
753,194,179
753,484,183
753,22,750
753,69,347
753,653,23
753,523,179
753,182,23
753,187,180
753,357,750
763,258,1006
763,879,96
763,286,692
763,173,692
763,60,955
763,50,1180
763,98,87
763,461,737
763,171,819
763,210,1180
763,200,955
763,191,280
763,238,819
763,1065,111
763,510,96
763,1,737
763,658,692
763,498,955
763,69,737
763,283,692
763,61,955
763,515,87
763,483,737
763,153,1180
763,47,87
763,527,87
763,475,1006
763,144,96
763,28,280
763,99,111
763,59,692
763,198,1006
763,960,737
763,469,692
763,275,955
763,941,737
763,100,96
763,55,1006
763,190,87
763,157,1006
763,213,955
763,70,737
763,159,692
763,607,955
763,164,96
763,702,692
763,83,737
763,4,819
763,588,280
763,209,692
763,137,955
763,16,1180
763,135,96
763,143,87
763,972,1006
763,11,87
763,195,96
763,197,737
763,39,1006
763,194,692
763,222,111
763,12,87
763,1101,737
763,88,692
763,845,737
763,609,1180
763,367,1180
763,629,819
763,1129,955
763,1268,737
763,507,1006
763,85,692
763,464,692
763,174,1180
763,26,737
763,392,87
763,168,819
763,79,1006
763,961,87
763,1098,819
763,56,955
763,13,1180
763,176,96
763,357,1006
763,224,692
763,97,955
763,237,737
763,317,87
763,73,1180
763,518,96
763,505,96
763,196,955
763,732,819
763,132,280
755,294,881
755,300,271
755,690,289
755,310,327
755,269,299
755,937,340
755,286,872
755,258,288
755,880,299
755,302,327
755,331,271
755,301,881
755,311,872
755,319,288
755,879,881
755,887,340
755,304,289
755,245,299
755,328,288
755,322,327
755,538,340
755,938,872
755,343,271
771,690,241
771,242,197
771,137,286
771,408,154
771,15,203
771,283,286
771,258,82
771,50,79
771,83,197
771,28,97
771,275,286
771,169,128
771,462,286
771,1,4
771,172,79
771,237,197
771,134,203
771,652,197
771,707,241
771,86,286
771,114,197
771,8,197
771,95,154
771,69,286
771,496,97
771,181,79
771,403,241
771,596,203
771,588,144
771,71,97
771,91,222
771,189,82
771,542,241
771,768,128
771,694,286
771,173,82
771,216,197
771,709,286
771,111,222
771,949,197
771,202,4
771,274,286
771,88,197
771,381,286
768,332,245
768,275,1061
768,471,597
768,16,845
768,815,284
768,282,620
768,257,151
768,742,1016
768,111,340
768,25,1014
768,628,245
768,274,762
768,744,475
768,252,340
768,535,1061
768,315,620
768,121,151
768,248,1016
768,476,845
768,50,245
768,346,620
768,222,895
768,288,895
768,237,284
768,682,895
768,966,278
768,405,1016
768,591,597
768,117,1016
768,1,151
768,100,245
768,127,597
768,310,620
768,313,278
768,14,762
768,9,620
768,301,151
773,258,7
773,751,265
773,268,354
773,286,212
773,324,7
773,475,887
773,251,393
773,1097,948
773,6,56
773,14,393
773,1367,68
773,919,343
773,547,809
773,1252,11
773,24,96
773,171,940
773,462,212
773,45,367
773,179,56
773,70,354
773,382,940
773,730,809
773,52,393
773,531,924
773,61,948
773,958,887
773,60,212
773,639,11
773,652,56
773,198,809
773,170,68
773,509,212
773,1021,240
773,1475,393
773,737,367
773,1018,384
773,1529,393
773,432,588
773,169,240
773,189,240
773,408,240
773,91,588
773,1,240
773,1240,212
773,522,27
773,109,264
773,655,924
773,238,384
773,100,940
773,710,354
773,93,393
773,42,1071
773,152,260
773,153,27
773,175,7
773,209,354
773,168,210
773,455,431
773,154,184
773,433,940
773,13,948
773,792,384
773,732,367
773,239,27
773,47,393
773,428,948
773,72,541
773,204,121
773,1069,56
773,216,367
773,959,1071
773,386,210
773,90,354
773,235,403
773,1170,393
773,790,384
773,780,184
773,364,568
773,1036,68
773,176,665
773,183,665
773,187,809
773,127,56
773,174,210
773,172,210
773,50,210
773,228,121
773,182,809
773,89,260
773,1187,809
773,181,210
773,92,568
766,272,607
766,514,367
766,675,294
766,180,526
766,134,77
766,174,176
766,519,526
766,178,664
766,481,739
766,127,214
766,523,568
766,474,1021
766,197,90
766,606,607
766,172,380
766,135,176
766,209,1444
766,182,810
766,50,568
766,646,72
766,435,664
766,187,214
766,168,294
766,89,77
766,654,77
766,487,367
766,482,739
766,194,1444
766,175,176
766,520,526
766,23,810
766,181,380
766,494,739
766,52,1021
766,483,607
766,432,214
766,215,214
766,22,526
766,493,1444
766,173,294
766,521,664
766,503,90
766,8,1444
766,604,367
766,265,810
766,192,607
766,433,72
766,484,380
766,95,1021
766,1203,90
766,238,1444
766,179,568
766,188,664
766,588,214
766,504,568
766,183,176
766,186,810
766,132,72
766,98,77
766,447,294
766,318,526
766,357,607
766,82,176
766,527,526
766,234,77
766,616,1021
766,639,664
766,428,367
766,705,739
766,193,526
766,69,90
766,1050,607
766,28,526
766,131,367
766,530,380
766,196,72
766,659,1444
766,1298,739
766,497,90
766,609,367
766,496,214
766,1126,526
766,208,294
766,65,664
766,99,214
766,228,176
766,584,214
766,423,176
766,133,607
766,177,1021
766,443,607
766,518,77
766,837,739
766,507,664
766,648,90
766,485,77
766,419,1444
766,71,214
766,498,664
766,434,176
766,633,214
766,205,77
766,613,367
766,136,72
766,211,294
766,185,607
766,436,1021
766,602,664
766,216,739
766,510,568
766,191,526
766,429,77
766,663,72
766,431,810
766,91,214
766,499,607
766,212,664
766,414,294
766,226,380
766,550,568
766,747,1021
766,229,176
766,198,810
766,968,90
774,1305,168
774,659,4
774,211,795
774,175,521
774,238,518
774,202,294
774,194,523
774,778,654
774,1118,545
774,186,577
774,1218,428
774,204,258
774,520,82
774,182,673
774,205,318
774,519,97
774,187,273
774,178,56
774,511,553
774,215,97
774,214,650
774,199,300
774,64,54
774,69,88
774,526,655
774,135,230
774,23,218
774,180,692
774,179,200
774,52,8
774,528,684
774,28,88
774,196,393
774,193,453
774,644,232
774,649,273
774,530,210
774,183,89
774,127,273
774,50,210
774,174,210
774,172,210
774,176,96
774,195,96
774,181,210
774,228,229
774,265,391
774,241,273
774,177,203
774,431,210
774,188,200
774,68,402
760,258,300
760,288,185
760,748,300
760,873,216
760,845,66
760,237,216
760,111,819
760,125,66
760,278,216
760,50,300
760,181,300
760,255,66
760,841,25
760,776,928
760,172,300
760,98,65
760,202,216
760,71,300
760,204,183
760,604,66
760,631,216
760,162,928
760,195,183
760,365,65
761,258,678
761,288,201
761,748,455
761,294,477
761,358,326
761,245,877
761,243,1
761,1157,263
761,50,426
761,402,326
761,148,457
761,1197,261
761,127,9
761,222,678
761,181,455
761,275,1272
761,293,289
761,295,742
761,123,477
761,283,1014
761,235,988
761,7,263
761,117,742
761,15,508
761,471,678
761,864,151
761,147,877
761,278,1272
761,237,1272
761,546,742
776,708,485
776,603,525
776,474,1172
776,318,947
776,187,53
776,511,241
776,168,422
776,135,145
776,179,53
776,656,441
776,89,444
776,510,241
776,679,432
776,238,525
776,496,485
776,23,53
776,483,947
776,127,53
776,549,422
776,524,1172
776,91,432
776,22,441
776,194,1172
776,196,1172
776,509,241
776,182,53
776,195,590
776,192,947
776,191,485
776,98,53
776,1219,422
776,28,947
776,193,241
776,181,241
776,514,422
776,431,241
776,177,848
776,523,53
776,50,241
776,657,441
776,7,444
776,132,485
776,174,241
776,479,567
776,134,441
776,109,145
776,355,441
776,95,422
776,588,432
776,427,53
776,282,53
776,866,1172
776,276,485
776,21,422
776,618,947
776,486,485
776,607,441
776,760,444
776,185,567
776,234,947
776,443,441
776,164,947
776,5,441
776,218,53
776,675,567
776,219,567
776,674,444
776,436,439
778,42,246
778,168,230
778,154,196
778,226,54
778,550,629
778,144,54
778,180,268
778,79,281
778,174,755
778,238,69
778,7,423
778,11,78
778,98,54
778,265,281
778,616,143
778,568,281
778,234,78
778,216,246
778,200,582
778,239,196
778,204,623
778,28,69
778,1273,451
778,117,755
778,405,755
778,219,1035
778,161,268
778,193,143
778,195,423
778,209,94
778,150,246
778,186,281
778,367,268
778,780,629
778,712,196
782,313,286
782,333,346
782,315,325
782,272,1127
782,269,347
782,302,321
782,750,532
782,1670,992
782,752,876
782,690,293
782,268,1096
782,331,271
782,307,293
782,344,683
782,258,1528
782,1237,1226
782,304,338
782,300,935
782,340,902
782,270,260
782,310,1598
782,900,1012
782,895,324
782,308,1598
782,1296,1160
782,938,354
782,328,751
782,749,1014
782,691,260
782,288,1393
782,299,1226
782,332,1399
782,361,1089
782,351,260
782,301,338
782,245,295
782,329,1226
782,877,342
782,292,325
782,348,1226
782,1038,346
782,330,894
782,538,259
782,879,1025
782,886,992
782,989,352
782,880,872
782,908,1138
782,326,286
782,1394,1643
782,264,260
782,243,261
782,294,1127
782,881,876
782,322,321
782,316,1096
782,312,1399
782,681,680
782,289,1012
782,873,1160
782,323,751
782,682,324
782,1191,295
782,1243,890
782,350,984
782,358,687
782,339,347
782,887,346
782,689,321
782,898,872
782,349,295
782,748,266
782,1105,1025
782,885,260
782,678,347
782,905,1216
782,355,347
782,539,688
782,878,894
782,888,1643
782,181,680
782,127,293
782,1142,343
782,1144,937
782,50,890
782,1387,1216
782,257,338
782,298,1088
782,1278,1012
782,246,1096
782,248,342
782,1016,984
782,244,271
782,255,992
782,1477,1025
782,993,249
782,1608,1160
782,1013,254
782,1315,286
782,250,271
782,1620,1527
782,535,1258
782,252,271
782,1615,266
782,1023,1513
782,1383,1241
782,990,872
782,1279,259
782,1244,1138
782,987,751
782,1664,902
782,1292,352
782,1254,902
782,1385,1096
786,286,276
786,100,709
786,111,121
786,127,849
786,280,871
786,125,849
786,275,276
786,1,240
786,15,709
786,283,709
786,9,276
786,7,449
786,181,455
786,117,121
786,126,849
786,281,455
786,222,449
786,696,276
786,866,709
786,458,849
786,237,849
786,471,849
786,405,849
786,322,849
786,285,276
786,357,709
786,528,276
786,89,121
786,497,709
786,132,240
786,265,455
786,199,240
786,86,276
786,588,240
786,210,121
786,143,449
786,173,455
786,176,121
786,187,849
786,180,849
786,99,240
786,172,455
786,423,449
786,208,871
786,183,449
786,98,709
786,703,871
786,318,276
786,692,709
786,429,121
786,188,276
786,633,240
786,216,709
786,191,276
786,520,455
786,496,709
786,195,121
786,419,871
786,504,455
786,418,276
786,732,709
786,133,276
786,381,709
786,95,240
786,484,449
786,197,709
786,179,449
786,211,709
786,404,240
786,501,240
786,416,121
786,161,849
786,70,709
786,66,709
786,684,849
786,177,871
786,238,871
786,28,455
786,196,709
786,655,449
786,97,121
786,198,849
786,234,455
786,203,276
786,186,455
786,71,240
788,302,85
788,286,708
788,331,798
788,879,363
788,322,427
788,754,270
788,328,586
788,300,174
788,326,120
788,289,1135
788,323,431
788,984,586
788,327,182
788,271,665
788,748,630
788,258,270
788,294,301
788,227,665
788,483,370
788,498,11
788,187,693
788,510,301
788,504,363
788,1,151
788,64,130
788,589,174
788,470,1135
788,205,1135
788,71,11
788,528,370
788,531,1135
788,69,739
788,223,556
788,193,11
788,97,11
788,519,11
788,56,427
788,492,182
788,423,432
788,23,693
788,657,270
788,100,130
788,511,1135
788,153,85
788,185,448
788,58,1135
788,318,1135
788,4,301
788,211,120
788,175,182
788,684,370
788,480,431
788,133,708
788,661,363
788,443,370
788,234,174
788,177,433
788,22,1135
788,646,629
788,523,427
788,7,270
788,186,630
788,79,174
788,144,363
788,474,433
788,204,151
788,963,270
788,655,11
788,199,11
788,183,665
788,176,665
788,96,665
788,614,556
788,651,1135
788,192,693
788,195,665
788,28,11
788,55,130
788,601,11
788,12,85
788,520,11
788,429,270
788,98,120
788,405,798
788,132,679
788,117,431
788,135,679
788,200,370
788,241,630
788,692,739
788,159,693
788,180,708
788,73,798
788,54,85
788,203,556
788,380,586
788,148,1135
788,435,427
788,1126,11
788,284,739
788,76,182
788,699,708
788,828,301
788,157,1135
788,582,130
788,44,130
788,385,630
788,121,301
788,591,120
788,550,637
788,742,363
788,9,363
788,89,270
788,65,556
788,237,739
788,10,270
788,744,370
788,649,693
788,357,427
788,553,708
788,172,174
788,445,448
788,549,151
788,230,151
788,518,182
788,482,630
788,162,85
788,282,85
788,68,431
788,658,120
788,568,798
788,570,679
788,471,1135
788,566,174
788,215,182
788,70,739
788,521,693
788,317,1135
788,222,665
788,503,120
788,141,363
788,46,556
788,51,708
788,729,427
788,194,85
788,188,301
788,164,270
788,82,174
788,62,431
788,723,120
788,554,798
788,43,120
788,736,708
788,229,431
788,447,637
788,118,630
788,125,370
788,228,798
788,809,431
788,1112,1135
788,720,431
788,403,630
788,402,120
788,597,586
788,167,120
788,636,665
788,1277,130
788,645,432
788,561,182
788,371,708
788,444,665
788,627,798
790,268,283
790,288,931
790,328,1025
790,678,215
790,181,472
790,246,69
790,117,259
790,1,63
790,116,1040
790,50,472
790,258,69
790,15,100
790,123,294
790,222,10
790,237,131
790,742,546
790,282,38
790,121,97
790,475,122
790,275,402
790,109,235
790,7,449
790,13,792
790,298,546
790,111,748
790,249,90
790,248,792
790,273,748
790,284,97
790,405,1016
790,274,131
790,151,826
790,685,1025
790,597,583
790,762,926
790,825,931
790,108,687
790,1282,393
790,928,931
790,864,790
790,1028,609
790,240,417
790,1048,585
790,763,139
790,411,1244
790,83,283
790,153,158
790,776,402
790,56,546
790,496,215
790,427,100
790,210,472
790,191,47
790,168,72
790,203,97
790,176,1215
790,1039,157
790,22,283
790,172,472
790,144,1016
790,174,259
790,96,552
790,265,826
790,89,931
790,230,449
790,65,47
790,317,47
790,208,25
790,211,944
790,173,294
790,1118,209
790,367,1040
790,186,105
790,51,10
790,143,393
790,183,552
790,154,1014
790,213,585
790,98,100
790,226,1025
790,216,209
790,1063,215
790,196,393
790,79,583
790,135,449
790,66,1040
790,566,157
790,550,1165
790,214,402
790,1077,1016
790,227,449
790,228,449
790,959,368
790,436,358
790,42,376
790,739,609
790,229,449
790,709,69
790,485,131
790,1119,585
790,559,17
790,4,546
790,584,215
790,232,1183
790,949,283
790,85,1040
790,241,417
790,582,69
790,49,90
790,660,122
790,202,72
790,774,38
790,159,122
790,378,63
790,52,47
790,184,80
790,2,259
790,721,609
790,403,235
790,941,259
790,155,402
790,568,38
790,781,131
790,431,472
790,161,748
790,849,583
790,1446,1091
790,233,1025
790,451,90
790,188,10
790,380,826
787,310,350
787,345,1434
787,286,1434
787,306,352
787,690,271
787,268,1434
787,333,324
787,937,350
787,307,324
787,899,350
787,361,906
787,750,350
787,691,324
787,880,342
787,302,350
787,308,352
787,1433,350
787,904,350
787,898,271
787,751,271
787,331,271
787,292,350
787,313,1434
787,269,906
787,326,350
787,359,350
787,938,1434
787,311,1434
787,258,288
787,294,342
787,748,271
787,347,352
787,749,1434
787,681,288
787,351,288
787,362,906
787,300,271
796,272,286
796,269,517
796,316,26
796,313,1299
796,333,234
796,100,339
796,591,1048
796,315,339
796,270,1074
796,307,273
796,258,321
796,880,1297
796,342,540
796,300,323
796,322,540
796,294,477
796,748,273
796,751,323
796,245,1303
796,879,323
796,326,180
796,328,323
796,243,1
796,50,554
796,127,180
796,181,831
796,275,724
796,293,273
796,9,23
796,257,301
796,117,323
796,283,1057
796,278,775
796,1163,807
796,282,339
796,222,636
796,125,775
796,248,540
796,685,831
796,1012,1037
796,742,564
796,405,273
796,298,339
796,284,517
796,1511,26
796,1197,775
796,250,554
796,597,977
796,121,301
796,318,286
796,79,321
796,174,234
796,633,488
796,603,564
796,89,665
796,132,477
796,496,928
796,520,1126
796,1039,188
796,199,1126
796,178,53
796,427,106
796,64,23
796,357,36
796,204,249
796,210,234
796,183,665
796,659,564
796,69,735
796,173,301
796,12,1303
796,96,323
796,22,570
796,176,665
796,28,1
796,144,323
796,1269,1048
796,194,234
796,198,977
796,168,826
796,187,180
796,193,570
796,607,1299
796,491,826
796,56,339
796,945,1299
796,134,488
796,414,474
796,483,286
796,172,554
796,98,735
796,48,188
796,707,724
796,480,831
796,493,540
796,195,323
796,608,1297
796,1119,807
796,484,433
796,58,286
796,45,1074
796,527,1037
796,467,273
796,196,1074
796,611,36
796,486,517
796,568,321
796,186,540
796,215,928
796,762,26
796,709,1048
796,154,184
796,511,1126
796,153,540
796,434,554
796,82,234
796,684,1303
796,487,1057
796,514,517
796,431,826
796,197,339
796,8,477
796,97,570
796,660,53
796,152,517
796,429,234
796,126,106
796,203,488
796,423,636
796,705,1297
796,615,564
796,1101,301
796,95,1
796,191,188
796,525,23
796,479,724
796,238,540
796,939,234
796,606,807
796,216,26
796,265,323
796,692,1297
796,510,301
796,228,831
796,500,1126
796,478,1297
796,873,1297
796,271,554
796,778,180
796,237,1048
796,821,775
796,736,36
796,213,1299
796,747,249
796,274,1074
796,371,724
796,451,1037
796,716,26
796,202,1057
796,662,928
796,739,775
796,549,570
796,381,1057
796,553,807
796,280,570
796,732,1048
796,155,36
796,781,1074
796,66,517
796,1041,1057
796,869,26
796,49,1048
796,88,735
796,785,775
796,111,474
796,796,1074
796,794,517
796,731,26
796,402,928
796,86,286
796,815,1037
796,949,188
796,1040,1057
796,722,1048
796,387,1074
796,765,1297
796,783,775
796,728,477
796,934,735
796,209,433
796,516,1037
796,655,1126
796,746,1057
796,211,339
796,236,1037
796,4,339
796,367,517
796,182,23
796,385,826
796,566,286
796,2,323
796,230,249
796,161,273
796,530,1
796,226,323
796,403,831
796,147,977
796,399,826
796,229,554
796,233,323
796,809,540
796,679,249
796,227,831
796,33,321
796,38,1303
796,118,977
796,546,339
796,849,180
796,550,184
796,62,831
796,576,323
796,578,540
796,39,53
796,720,826
796,761,665
796,449,554
796,231,826
796,810,321
796,29,301
796,779,540
796,1228,323
796,391,665
796,232,1303
796,797,636
796,586,826
796,1407,977
796,450,554
796,15,234
796,43,234
796,699,1074
796,291,570
796,1055,1037
796,1285,26
796,693,23
795,319,395
795,100,742
795,10,825
795,25,410
795,181,79
795,50,79
795,109,931
795,7,96
795,919,831
795,1199,926
795,21,118
795,121,97
795,117,576
795,222,423
795,123,567
795,151,240
795,477,719
795,546,742
795,108,3
795,472,405
795,756,473
795,235,658
795,407,17
795,820,240
795,826,831
795,210,79
795,169,240
795,173,118
795,429,825
795,89,931
795,153,1036
795,8,658
795,28,118
795,419,1036
795,174,79
795,434,831
795,716,402
795,201,928
795,204,395
795,172,79
795,588,473
795,209,658
795,184,559
795,433,410
795,257,473
795,42,926
795,208,395
795,4,742
795,432,473
795,58,97
795,12,79
795,152,3
795,175,423
795,47,1036
795,189,240
795,214,402
795,144,96
795,91,473
795,265,576
795,710,719
795,238,17
795,168,395
795,1101,658
795,382,658
795,95,240
795,202,410
795,746,931
795,154,926
795,182,79
795,135,831
795,655,97
795,203,97
795,727,658
795,186,17
795,425,1036
795,132,473
795,1555,831
795,191,928
795,81,1036
795,583,17
795,514,3
795,705,395
795,403,405
795,234,473
795,640,79
795,502,719
795,200,559
795,675,567
795,568,118
795,226,576
795,1110,96
795,72,395
795,550,825
795,219,567
795,367,402
795,143,423
795,2,405
795,747,928
795,465,97
795,768,1036
795,68,402
795,431,576
795,581,559
798,289,14
798,321,98
798,258,98
798,323,1034
798,988,732
798,878,473
798,748,231
798,259,1224
798,243,197
798,687,586
798,1089,554
798,222,111
798,1283,781
798,826,1411
798,1,946
798,815,781
798,274,781
798,1023,732
798,181,1034
798,50,231
798,220,781
798,15,740
798,118,97
798,257,473
798,275,740
798,819,732
798,845,953
798,121,97
798,756,476
798,405,1034
798,924,946
798,125,451
798,281,554
798,1282,14
798,112,473
798,699,740
798,1063,961
798,164,671
798,133,740
798,71,946
798,83,781
798,694,740
798,480,586
798,731,781
798,993,231
798,116,202
798,151,1411
798,1337,202
798,21,586
798,105,577
798,306,1435
798,225,1411
798,827,97
798,930,671
798,1102,202
798,1284,98
798,1164,473
798,832,202
798,254,231
798,932,719
798,283,781
798,828,473
798,929,197
798,1049,719
798,825,444
798,472,554
798,926,476
798,28,97
798,705,451
798,588,473
798,493,586
798,755,1034
798,79,98
798,839,961
798,399,554
798,380,586
798,1035,1411
798,996,1224
798,72,202
798,482,732
798,1544,732
798,560,1411
798,208,953
798,736,14
798,143,961
798,377,14
798,734,577
798,132,1411
798,1032,1224
798,418,961
798,161,740
798,356,98
798,602,451
798,415,1435
798,576,1034
798,66,781
798,1003,197
798,785,732
798,155,740
798,498,946
798,365,961
798,172,231
798,87,14
798,951,961
798,485,707
798,423,563
798,486,781
798,173,473
798,568,554
798,204,577
798,196,953
798,692,781
798,174,1034
798,403,231
798,491,554
798,603,563
798,610,451
798,194,197
798,210,1034
798,367,202
798,191,280
798,945,586
798,1540,97
798,1517,1224
798,88,781
798,168,1411
798,2,1034
798,805,476
798,378,953
798,585,781
798,49,781
798,163,586
798,239,197
798,746,577
798,73,97
798,659,98
798,949,781
798,110,231
798,728,732
798,571,586
798,394,1224
798,722,202
798,862,1435
798,944,953
798,648,781
798,1249,781
798,709,781
798,90,732
798,1446,111
798,94,719
798,63,14
798,393,197
798,1509,476
798,1270,1435
798,1043,1224
798,395,1411
798,998,202
798,801,1224
798,1425,1224
798,228,554
798,265,1034
798,38,98
798,62,946
802,302,327
802,258,286
802,1025,327
802,294,259
802,326,286
802,288,447
802,323,259
802,358,263
802,687,259
802,748,259
802,678,263
802,879,674
802,260,674
802,266,259
802,261,559
802,304,559
802,484,330
802,196,396
802,657,286
802,134,327
802,135,263
802,197,396
802,665,263
802,183,447
802,176,263
802,98,327
802,201,447
802,56,327
802,185,674
802,234,327
802,200,559
802,436,396
802,440,447
802,448,674
802,445,674
802,443,559
802,218,327
802,672,674
802,219,447
802,217,559
802,441,559
802,53,327
802,569,286
802,444,674
802,573,263
802,565,674
802,452,559
802,563,447
802,769,259
802,379,674
802,567,674
802,331,259
804,328,260
804,307,292
804,310,292
804,988,702
804,322,39
804,748,554
804,678,292
804,259,1244
804,243,624
804,984,1188
804,323,554
804,1025,39
804,358,373
804,50,554
804,127,39
804,181,554
804,250,554
804,515,993
804,257,95
804,1016,1210
804,294,1285
804,245,39
804,252,554
804,254,554
804,1615,554
804,510,1210
804,153,1285
804,423,260
804,56,39
804,210,554
804,228,554
804,198,39
804,208,401
804,357,162
804,216,702
804,318,39
804,204,993
804,174,554
804,523,39
804,98,39
804,89,260
804,474,412
804,479,451
804,154,1244
804,558,39
804,483,702
804,79,39
804,213,702
804,654,162
804,96,373
804,432,624
804,176,554
804,128,1244
804,184,401
804,238,1244
804,177,1188
804,1065,412
804,192,1285
804,215,624
804,196,95
804,527,292
804,81,1285
804,529,1285
804,646,162
804,603,260
804,513,260
804,496,624
804,187,39
804,647,292
804,230,993
804,172,554
804,82,260
804,64,39
804,191,292
804,164,554
804,97,554
804,480,554
804,202,702
804,188,162
804,443,162
804,239,1244
804,692,702
804,203,1188
804,55,39
804,91,624
804,4,993
804,199,95
804,498,162
804,161,292
804,1050,1285
804,10,373
804,615,260
804,180,1285
804,655,95
804,121,554
804,168,993
804,151,95
804,173,993
804,662,702
804,205,162
804,25,95
804,143,624
804,194,1244
804,209,401
804,71,993
804,195,1210
804,23,39
804,222,373
804,639,292
804,434,554
804,425,1285
804,1,95
804,468,162
